,DistrictCode,SchoolCode,SchoolName,Address,City,State,ZipCode,Latitude,Longitude,StateDistrictNo,CongressionalDistrict
2083,37505,1743,Meridian Special Programs,214 W LAUREL ROAD,BELLINGHAM,Washington,98226-0000,48.855374,-122.492253,#42,WA2
2084,37505,2554,Meridian High School,194 W LAUREL ROAD,BELLINGHAM,Washington,98226-0000,48.856058,-122.491529,#42,WA2
2085,37505,2584,Irene Reither Elementary School,954 E. Hemmi Road,Everson,Washington,98226-0000,48.865616,-122.43874,#42,WA2
2086,37505,3930,Meridian Middle School,861 TEN MILE ROAD,LYNDEN,Washington,98264-0000,48.869192,-122.444935,#42,WA2
2087,37506,1823,Nooksack Valley Special Services,3326 E. Badger Road,Everson,Washington,98247-0000,48.964374,-122.307943,#42,WA2
2088,37506,2459,Nooksack Valley High School,3326 East Badger Road,Everson,Washington,98247-0000,48.964374,-122.307943,#42,WA2
2089,37506,2489,Sumas Elementary,1024 Lawson St,Sumas,Washington,98295-0000,48.993989,-122.25983,#42,WA2
2090,37506,2687,Nooksack Valley Middle School,404 W. Columbia St.,Everson,Washington,98247-0000,48.920609,-122.327437,#42,WA2
2091,37506,4428,Everson Elementary,216 Everson Goshen Rd.,Everson,Washington,98247-0000,48.909681,-122.360082,#42,WA2
2092,37506,4525,Nooksack Elementary,3333 Breckenridge Rd.,Everson,Washington,98247-0000,48.926239,-122.307291,#42,WA2
2093,37507,2343,Mount Baker Senior High,4936 DEMING RD,DEMING,Washington,98244-0095,48.825691,-122.220781,#42,WA2
2094,37507,2585,Acme Elementary,5200 TURKINGTON RD,ACME,Washington,98220-0000,48.718775,-122.208824,#40,WA2
2095,37507,3003,Mount Baker Junior High,4936 DEMING RD,DEMING,Washington,98244-0095,48.825691,-122.220781,#42,WA2
2096,37507,3365,Harmony Elementary,5060 SAND ROAD,BELLINGHAM,Washington,98226-0000,48.823984,-122.33158,#42,WA2
2097,37507,4533,Kendall Elementary,7547 KENDALL RD,MAPLE FALLS,Washington,98266-0000,48.91637,-122.141546,#42,WA2
2098,38126,2087,Lacrosse Elementary School,111 Hill Ave,LaCrosse,Washington,99143-9702,46.813283,-117.876327,#9,WA5
2099,38126,2088,Lacrosse High School,111 Hill Avenue,LaCrosse,Washington,99143-0218,46.813283,-117.876327,#9,WA5
2100,38264,3137,Lamont Middle School,602 Main Street,Lamont,Washington,99017-8769,46.875935,-117.365223,#9,WA5
2101,38265,2052,Tekoa Elementary School,PO Box 869,TEKOA,Washington,99033-0869,47.226641,-117.096157,#9,WA5
2102,38265,3418,Tekoa High School,PO Box 869,TEKOA,Washington,99033-0869,47.226641,-117.096157,#9,WA5
2103,38267,2499,Pullman High School,510 NW Greyhound Way,Pullman,Washington,99163-3585,46.730331,-117.218027,#9,WA5
2104,38267,2587,Franklin Elementary,850 SE Klemgard,Pullman,Washington,99163-5447,46.717159,-117.170944,#9,WA5
2105,38267,3203,Jefferson Elementary,1150 NW Bryant,Pullman,Washington,99163-3361,46.739288,-117.181196,#9,WA5
2106,38267,3419,Lincoln Middle School,315 SE Crestview,Pullman,Washington,99163-2298,46.718454,-117.178267,#9,WA5
2107,38267,3614,Sunnyside Elementary,425 SW Shirley,Pullman,Washington,99163-2763,46.727649,-117.187507,#9,WA5
2108,38300,2894,Leonard M Jennings Elementary,1207 N. Morton Street,Colfax,Washington,99111-2133,46.893936,-117.358677,#9,WA5
2109,38300,3366,Colfax High School,1110 N. Morton Street,Colfax,Washington,99111-2133,46.891779,-117.361539,#9,WA5
2110,38301,2622,Palouse Elementary,600 E Alder Street,Palouse,Washington,99161-8780,46.912452,-117.072222,#9,WA5
2111,38301,2634,Palouse High School,600 East Alder Street,Palouse,Washington,99161-8780,46.912452,-117.072222,#9,WA5
2112,38302,2895,Garfield Elementary,POB 398,Garfield,Washington,99130-0398,47.007749,-117.074996,#9,WA5
2113,38302,2896,Garfield Middle School,POB 398,Garfield,Washington,99130-0398,47.007749,-117.074996,#9,WA5
2114,38304,2115,Steptoe Elementary School,PO Box 138,Steptoe,Washington,99174-3138,47.006,-117.35602,#9,WA5
2115,38306,2588,Colton School,706 Union,Colton,Washington,99113-0000,46.575075,-117.206588,#9,WA5
2116,38308,2207,Endicott/St John Elem and Middle,308 School Dr,Endicott,Washington,99125-0000,46.911972,-117.702655,#9,WA5
2117,38320,3204,Rosalia Elementary & Secondary School,916 South Josephine,Rosalia,Washington,99170,47.23167,-117.368633,#9,WA5
2118,38322,3068,St John/Endicott High,W 301 Nob Hill,Saint John,Washington,99171-0058,47.088045,-117.582231,#9,WA5
2119,38322,3069,St John Elementary,W 301 Nob Hill,Saint John,Washington,99171-0058,47.088045,-117.582231,#9,WA5
2120,38324,2432,Oakesdale High School,P.O. Box 228,Oakesdale,Washington,99158-0228,47.12823,-117.24268,#9,WA5
2121,38324,3205,Oakesdale Elementary School,P.O. Box 228,Oakesdale,Washington,99158-0228,47.12823,-117.24268,#9,WA5
2122,39002,2714,Union Gap School,3201 4th Street,Union Gap,Washington,98903-1894,46.55682,-120.479369,#15,WA4
2123,39003,2591,Naches Valley High School,PO Box 159,Naches,Washington,98937-0000,46.805796,-120.992096,#13,WA4
2124,39003,2898,Naches Valley Middle School,PO Box 39,Naches,Washington,98937-0000,46.805796,-120.992096,#13,WA4
2125,39007,2116,Davis High School,212 S 6th Ave,Yakima,Washington,98902-3303,46.595977,-120.516403,#15,WA4
2126,39007,2176,Garfield Elementary School,612 N 6th Ave,Yakima,Washington,98902-2197,46.608552,-120.522089,#14,WA4
2127,39007,2177,Mckinley Elementary School,621 S 13th Ave,Yakima,Washington,98902-4320,46.591173,-120.525853,#14,WA4
2128,39007,2314,Washington Middle School,510 S 9th St,Yakima,Washington,98901-4617,46.59805,-120.491427,#15,WA4
2129,39007,2410,Franklin Middle School,410 S 19th Ave,Yakima,Washington,98902-3898,46.593384,-120.535546,#14,WA4
2130,39007,2433,Ridgeview Elementary,609 W Washington Ave,Yakima,Washington,98903-1310,46.572076,-120.5137,#14,WA4
2131,39007,2529,Roosevelt Elementary School,120 N 16th Ave,Yakima,Washington,98902-2926,46.598879,-120.532483,#14,WA4
2132,39007,2592,Adams Elementary School,723 S 8th St,Yakima,Washington,98901-3322,46.594995,-120.490098,#15,WA4
2133,39007,2715,Hoover Elementary School,400 W Viola Ave,Yakima,Washington,98902-5697,46.581222,-120.51302,#15,WA4
2134,39007,2818,Gilbert Elementary School,4400 Douglas Dr,Yakima,Washington,98908-2699,46.605461,-120.567258,#14,WA4
2135,39007,2819,Nob Hill Elementary School,801 S 34th Ave,Yakima,Washington,98902-3999,46.589699,-120.553423,#14,WA4
2136,39007,2899,Mcclure Elementary School Yakima,1222 S 22nd Ave,Yakima,Washington,98902-5117,46.582364,-120.539081,#14,WA4
2137,39007,3023,Discovery Lab School,2810 Castlevale Rd,Yakima,Washington,98902-7330,46.612255,-120.546463,#14,WA4
2138,39007,3138,Barge-Lincoln Elementary School,219 E I St,Yakima,Washington,98901-1999,46.615292,-120.508609,#14,WA4
2139,39007,3206,Eisenhower High School,611 South 44th Avenue,Yakima,Washington,98908-3399,46.591681,-120.566951,#14,WA4
2140,39007,3264,Robertson Elementary,2807 W Lincoln Ave,Yakima,Washington,98902-2344,46.604967,-120.546128,#14,WA4
2141,39007,3312,Whitney Elementary Yakima,4411 W Nob Hill Blvd,Yakima,Washington,98908-3740,46.58632,-120.568435,#14,WA4
2142,39007,3368,Wilson Middle School,902 S 44th Ave,Yakima,Washington,98908-3838,46.586734,-120.568282,#14,WA4
2143,39007,3615,Lewis & Clark Middle School,1114 W Pierce St,Yakima,Washington,98902-5823,46.573899,-120.523908,#14,WA4
2144,39007,3817,Martin Luther King Jr Elementary,2000 S 18th St,Yakima,Washington,98903-3941,46.572923,-120.478852,#15,WA4
2145,39007,4092,Juvenile Detention Center,1728 JEROME AVE,YAKIMA,Washington,98902-0000,46.607691,-120.532174,#14,WA4
2146,39007,4093,Stanton Academy,802 River Rd,Yakima,Washington,98902-0000,46.617208,-120.523045,#14,WA4
2147,39090,2344,East Valley High School,1900 Beaudry Road,Yakima,Washington,98901-8012,46.575087,-120.405345,#13,WA4
2148,39090,2530,Moxee Elementary,PO BOX 69,Moxee,Washington,98936-0000,46.538212,-120.1437,#15,WA4
2149,39090,2821,Terrace Heights Elementary,101 N 41ST ST,Yakima,Washington,98901-0000,46.60725,-120.444308,#13,WA4
2150,39090,4055,East Valley Central Middle School,2010 BEAUDRY RD,YAKIMA,Washington,98901-8082,46.57252,-120.404987,#13,WA4
2151,39090,4487,East Valley Elementary,1951 Beaudry Road,Yakima,Washington,98901-8012,46.575831,-120.402511,#13,WA4
2152,39119,2388,Selah High School,801 North First Street,Selah,Washington,98942-0000,46.664063,-120.528206,#14,WA4
2153,39119,4272,Selah Academy Online,308 W Naches Ave,Selah,Washington,98942-0000,46.653586,-120.533828,#14,WA4
2154,39120,3070,Artz Fox Elementary,PO Box 40,Mabton,Washington,98935-0040,46.165237,-120.050377,#14,WA4
2155,39200,1776,Contract Learning Center,913 W 2nd ST,Grandview,Washington,98930-0000,46.255286,-119.9151,#15,WA4
2156,39200,2345,Mcclure Elementary School,811 W 2nd ST,Grandview,Washington,98930-0000,46.255658,-119.912948,#15,WA4
2157,39200,2555,Grandview High School,1601 W 5th ST,Grandview,Washington,98930-0000,46.251759,-119.924374,#15,WA4
2158,39200,2756,Thompson Elementary School,1105 W 2nd ST,Grandview,Washington,98930-0000,46.254926,-119.917254,#15,WA4
2159,39200,3013,Smith Elementary School,205 Fir Ave,Grandview,Washington,98930-0000,46.25415,-119.888344,#15,WA4
2160,39200,3071,Grandview Middle School,1401 W 2nd ST,Grandview,Washington,98930-0000,46.255791,-119.920727,#15,WA4
2161,39201,2469,Outlook Elementary School,1110 S. 6th Street,Sunnyside,Washington,98944-2197,46.317412,-120.011673,#15,WA4
2162,39201,2717,Washington Elementary,1110 S. 6th Street,Sunnyside,Washington,98944-2197,46.317412,-120.011673,#15,WA4
2163,39201,2959,Sunnyside High School,1110 S. 6th Street,Sunnyside,Washington,98944-2197,46.317412,-120.011673,#15,WA4
2164,39201,3313,Harrison Middle School,1110 S 6th St,Sunnyside,Washington,98944-2197,46.317412,-120.011673,#15,WA4
2165,39201,4000,Chief Kamiakin Elementary School,1110 S. 6th Street,Sunnyside,Washington,98944-2197,46.317412,-120.011673,#15,WA4
2166,39201,4497,Pioneer Elementary School,1110 S. 6th Street,Sunnyside,Washington,98944-2197,46.317412,-120.011673,#15,WA4
2167,39202,1508,Computer Academy Toppenish High School,143 WARD RD,TOPPENISH,Washington,98948-1000,46.378982,-120.330908,#14,WA4
2168,39202,1831,Toppenish Pre School,407 S. JUNIPER ST,TOPPENISH,Washington,98948-1194,46.380651,-120.326078,#14,WA4
2169,39202,2264,Toppenish Middle School,104 GOLDENDALE AVENUE,TOPPENISH,Washington,98948-1280,46.383278,-120.312704,#14,WA4
2170,39202,2608,Garfield Elementary School,505 MADISON AVE,TOPPENISH,Washington,98948-1173,46.377109,-120.318337,#14,WA4
2171,39202,2635,Lincoln Elementary School,309 NORTH ALDER STREET,TOPPENISH,Washington,98948-1623,46.381147,-120.305837,#14,WA4
2172,39202,2900,Toppenish High School,141 WARD ROAD,TOPPENISH,Washington,98948-9100,46.381368,-120.334145,#14,WA4
2173,39202,4106,Kirkwood Elementary School,403 SOUTH JUNIPER STREET,TOPPENISH,Washington,98948-1017,46.380308,-120.326549,#14,WA4
2174,39203,2718,Highland Junior High School,PO Box 38,Cowiche,Washington,98923-9719,46.66985,-120.71229,#14,WA4
2175,39203,3072,Marcus Whitman-Cowiche Elementary,1181 Thompson Rd,Cowiche,Washington,98923-9758,46.658565,-120.695221,#14,WA4
2176,39203,3073,Tieton Intermediate School,PO Box 6,Tieton,Washington,98947-9504,46.70207,-120.75535,#13,WA4
2177,39203,4559,Highland High School,PO Box 38,Cowiche,Washington,98923-9719,46.66985,-120.71229,#14,WA4
2178,39204,2531,Granger Middle School,701 E Avenue,Granger,Washington,98932-0400,46.347688,-120.189106,#15,WA4
2179,39204,3314,Granger High School,701 E Avenue,Granger,Washington,98932-0400,46.347688,-120.189106,#15,WA4
2180,39204,4535,Roosevelt Elementary,701 E Avenue,Granger,Washington,98932-0400,46.347688,-120.189106,#15,WA4
2181,39205,2240,Zillah High School,1602 Second Avenue,Zillah,Washington,98953-9682,46.40028,-120.24546,#15,WA4
2182,39205,2783,Hilton Elementary School,211 Fourth Avenue,Zillah,Washington,98953-9533,46.407034,-120.265575,#15,WA4
2183,39205,4221,Zillah Intermediate School,303 Second Avenue,Zillah,Washington,98953-9543,46.404599,-120.265018,#15,WA4
2184,39205,4481,Zillah Middle School,1301 Cutler Way,Zillah,Washington,98953-9119,46.41234,-120.274398,#15,WA4
2185,39207,2131,Wapato Middle School,1309 Kateri Lane,Wapato,Washington,98951-0038,46.725542,-120.533704,#13,WA4
2186,39207,2757,Satus Elementary,910 S. Camas Avenue,Wapato,Washington,98951-1479,46.439445,-120.41866,#14,WA4
2187,39207,3141,Wapato High School,1202 South Camas Avenue,Wapato,Washington,98951-0038,46.438249,-120.421336,#14,WA4
2188,39207,4022,Pace Alternative High School,310 S. Wasco Avenue,Wapato,Washington,98951-1357,46.445246,-120.423473,#14,WA4
2189,39207,4518,Adams Elementary,1309 S Camas Ave,Wapato,Washington,98951-9790,46.435863,-120.416116,#14,WA4
2190,39208,2505,Wide Hollow Elementary,1000 S 72nd Ave,Yakima,Washington,98908-1857,46.587015,-120.605727,#14,WA4
2191,39208,2758,Mountainview Elementary,830 Stone Rd,Yakima,Washington,98908-9115,46.588589,-120.710021,#14,WA4
2192,39208,2822,Ahtanum Valley Elementary,3006 S Wiley Rd,Yakima,Washington,98908-9743,46.549484,-120.65046,#14,WA4
2193,39208,3074,West Valley High School,9800 Zier Rd,Yakima,Washington,98908-9243,46.57369,-120.638891,#14,WA4
2194,39208,3207,Summitview Elementary,6305 W Chestnut Ave,Yakima,Washington,98908-3131,46.597253,-120.592865,#14,WA4
2195,39208,3699,Apple Valley Elementary,7 N 88th Avenue,Yakima,Washington,98908-1408,46.597922,-120.623814,#14,WA4
2196,39208,4040,West Valley Jr High,7505 Zier Rd,Yakima,Washington,98908-2077,46.576605,-120.608922,#14,WA4
2197,39208,4448,Cottonwood Elementary School,1041 S 96th Ave,Yakima,Washington,98908-9746,46.5865,-120.634701,#14,WA4
2198,39208,4506,West Valley Middle School,1500 S 75th Ave,Yakima,Washington,98908-5726,46.578699,-120.609276,#14,WA4
2199,39209,2389,Mount Adams Middle School,P.O. Box 578,White Swan,Washington,98952-0578,46.38969,-120.7209,#14,WA4
2200,39209,2506,Harrah Elementary School,P.O. Box 159,Harrah,Washington,98933-9998,46.40429,-120.54423,#14,WA4
2201,39209,2532,White Swan High School,P.O. Box 578,White Swan,Washington,98952-0578,46.38969,-120.7209,#14,WA4
2202,33183,1922,Loon Lake Homelink Program,4001 Maple Street,Loon Lake,Washington,99148-9761,48.061207,-117.630408,#7,WA5
2203,31025,1910,Marysville SD Special,4220 80th St NE,Marysville,Washington,98270-3498,48.067881,-122.173364,#38,WA1
2204,32416,1919,Independent Scholar,34515 N. Newport Highway,Chattaroy,Washington,99003-9734,47.968712,-117.350223,#6,WA5
2205,31201,1904,Parent Partnership,525 13th Street,Snohomish,Washington,98290-0000,47.927253,-122.087021,#44,WA1
2206,17415,4581,Millennium Elementary School,11919 SE 270th ST,Kent,Washington,98030-8638,47.358896,-122.181025,#47,WA9
2207,33070,1932,Columbia Virtual Academy,3030 Huffman Road,Valley,Washington,99181,48.170476,-117.720174,#7,WA5
2208,8458,1934,Loowit High School,2001 Allen St,Kelso,Washington,98626-0000,46.145384,-122.89024,#19,WA3
2209,18303,1935,Eagle Harbor High School,9530 NE High School Rd,Bainbridge Island,Washington,98110-0000,47.635559,-122.512245,#23,WA6
2210,33049,2549,Wellpinit Elementary School,PO Box 390,Wellpinit,Washington,99040-0390,47.881367,-117.933742,#7,WA5
2211,6114,1926,Home Choice Academy,13501 NE 28th Street,Vancouver,Washington,98682-8091,45.640937,-122.533316,#49,WA3
2212,21301,1925,Trojan Alternative School,P.O. Box 368,Pe Ell,Washington,98572-0368,46.582897,-123.314715,#19,WA3
2213,23309,4586,Olympic Middle School,800 E K St,Shelton,Washington,98584,47.228976,-123.116653,#35,WA6
2214,27010,4575,Angelo Giaudrone Middle School,4902 S Alaska St,Tacoma,Washington,98408-0000,47.212521,-122.459774,#29,WA6
2215,29100,1928,Burlington-Edison Alternative School,301 N Burlington Blvd,Burlington,Washington,98233-2298,48.480873,-122.335273,#40,WA2
2216,31025,1927,Legacy High School,7204 27th Ave NE,Marysville,Washington,98271,48.061553,-122.195681,#38,WA2
2217,6114,4579,York Elementary School,9301 NE 152nd Avenue,Vancouver,Washington,98682-2744,45.689577,-122.514451,#18,WA3
2218,17001,3496,Interagency Detention School,1211 E ALDER  MS 1-F,SEATTLE,Washington,98122-5553,47.604617,-122.31549,#37,WA9
2219,32801,3526,Spokane Juvenile Detention School,1208 Mallen St.,Spokane,Washington,99205-0128,47.665644,-117.430436,#3,WA5
2220,32801,3507,Structural Alt Confinement School,1208 W. Mallen St.,Spokane,Washington,99205-0320,47.665644,-117.430436,#3,WA5
2221,9075,1900,Bridgeport Aurora High School,P.O. BOX 1060,Bridgeport,Washington,98813-1060,48.0082,-119.67116,#7,WA4
2222,31002,1907,Port Gardner,3516 Rucker Ave.,Everett,Washington,98201-4629,47.970584,-122.211827,#38,WA2
2223,37504,1914,Lynden Special Services,205 S BC AVE STE 115,LYNDEN,Washington,98264-0000,48.938428,-122.462734,#42,WA2
2224,17408,1915,Special Ed School,502 4TH ST NE,AUBURN,Washington,98002-5020,47.310648,-122.222677,#47,WA9
2225,37507,1936,Educational Resource Center,4888 DEMING RD,DEMING,Washington,98244-0095,48.825441,-122.223948,#42,WA2
2226,31306,4576,Cougar Creek Elementary School,P.O. Box 128,N. Lakewood,Washington,98259-0128,47.128671,-122.510316,#28,WA10
2227,27417,4582,Columbia Junior High School,2901 54th Avenue E,Tacoma,Washington,98424-2110,47.231137,-122.354935,#27,WA6
2228,32361,1937,Children First,12325 E GRACE AVE,SPOKANE VALLEY,Washington,99216-0000,47.684762,-117.238489,#4,WA5
2229,17402,1938,Student Link,9600 SW 204th St,Vashon,Washington,98070,47.423142,-122.456872,#34,WA7
2230,18303,1939,Bainbridge Special Education Services,8489 Madison Ave NE,Bainbridge Island,Washington,98110-2999,47.642745,-122.521168,#23,WA6
2231,27402,2340,Midland Elementary,2300 105th St E,Tacoma,Washington,98445-5324,47.160466,-122.398627,#29,WA10
2232,27403,4578,Cougar Mountain Middle School,5108 260th St E,Graham,Washington,98338-0000,47.019376,-122.362363,#2,WA8
2233,4129,1940,Chelan School of Innovation,303 East Johnson Avenue,Chelan,Washington,98816-0000,47.841094,-120.0144,#12,WA8
2234,3017,1941,Mid-Columbia Parent Partnership,5980 W 12th Ave,KENNEWICK,Washington,99338,46.197751,-119.204007,#8,WA4
2235,17412,1942,Cascade K-8 Community School,2800 NE 200th ,Shoreline,Washington,98155,47.774636,-122.299582,#32,WA7
2236,17210,1950,Employment Transition Program,33250 21st Ave SW,Federal Way,Washington,98023,47.303043,-122.360119,#30,WA9
2237,17210,1951,Support School,33330 8th Ave S,Federal Way ,Washington,98003,47.304885,-122.324611,#30,WA9
2238,13144,1506,Quincy Innovation Academy,404 1st Ave SW,Quincy,Washington,98848-1201,47.234122,-119.854781,#13,WA4
2239,10309,1898,Republic Parent Partner,30306 EAST HIGHWAY 20,REPUBLIC,Washington,99166-0000,48.642139,-118.726349,#7,WA5
2240,32326,4577,Michael Anderson Elementary,400 W. Fairchild Highway,Fairchild AFB,Washington,99011-8676,47.632054,-117.660026,#6,WA5
2241,31006,1960,ECEAP,3616 South Road,Mukilteo,Washington,98275,47.88343,-122.283001,#21,WA2
2242,38301,1961,Palouse at Garfield Middle School,600 E Alder Street,Palouse,Washington,99161-8780,46.912452,-117.072222,#9,WA5
2243,38302,1962,Garfield at Palouse High School,600 E. Alder,Palouse,Washington,99161-0000,46.912452,-117.072222,#9,WA5
2244,6037,4591,Jefferson Middle School,3000 NW 119TH ST ,VANCOUVER,WASHINGTON,98685-4028,45.708684,-122.700516,#18,WA3
2245,28149,1963,Griffin Bay School,PO Box 458,Friday Harbor,Washington,98250-0000,48.538181,-123.068323,#40,WA2
2246,32356,1964,Spokane Valley Learning Academy,13313 E Broadway Ave,Spokane Valley,Washington,99216-1007,47.664778,-117.225621,#4,WA5
2247,19401,1924,Ellensburg Developmental Preschool,1300 E Third Avenue,Ellensburg,Washington,98926-0000,46.994694,-120.529758,#13,WA8
2248,31015,1966,Edmonds Heights K-12,23200 100th Ave W,Edmonds,Washington,98020-5200,47.787171,-122.368647,#32,WA2
2249,6112,1899,Washougal Special Services,4855 Evergreen Way,Washougal,Washington,98671-9176,45.576018,-122.318017,#17,WA3
2250,31006,4583,Odyssey Elementary,13025 17th Ave W,Everett,Washington,98204,47.879785,-122.255135,#21,WA2
2251,17411,4592,Newcastle Elementary School,8400 136th Ave SE,Newcastle,Washington,98059,47.526113,-122.159948,#41,WA9
2252,11001,1970,Pasco Early Childhood,1215 W Lewis,Pasco,Washington,99301-0000,46.228246,-119.103138,#15,WA4
2253,39007,4020,Yakima Valley Technical Skills Center,1120 S 18th St,Yakima,Washington,98901,46.590177,-120.479448,#15,WA4
2254,17405,3522,International School,445 128th Ave SE,Bellevue,Washington,98005,47.604152,-122.171067,#48,WA9
2255,17401,3553,Raisbeck Aviation High School,9229 East Marginal Way S,Tukwila,Washington,98108,47.520739,-122.300267,#11,WA9
2256,6037,3556,Vancouver Home Connection,PO BOX 8937,VANCOUVER,Washington,98668-8937,45.678996,-122.720499,#49,WA3
2257,17401,1972,New Start,614 SW 120th St,Seattle,Washington,98146,47.496064,-122.342282,#34,WA7
2258,17401,1973,Satellite High School,18367 8th Ave S,Seattle,Washington,98148-0000,47.437847,-122.325001,#33,WA7
2259,11001,4595,Maya Angelou Elementary,6001 ROAD 84,Pasco,Washington,99301-6763,46.281677,-119.199429,#8,WA4
2260,32358,4593,Freeman Middle School,14917 S Jackson Rd,Rockford,Washington,99030,47.51765,-117.194527,#9,WA5
2261,17414,1975,Stella Schola,13505 NE 75th Street,Redmond,Washington,98052-4032,47.669402,-122.159713,#48,WA1
2262,10309,3559,Republic Junior High,30306 E Highway 20 ,Republic,Washington,99166-8746,48.642139,-118.726349,#7,WA5
2263,39202,4588,Valley View Elementary,515 ZILLAH AVE,TOPPENISH,Washington,98948-1485,46.383531,-120.302372,#14,WA4
2264,31103,4594,Fryelands Elementary,15286 Fryelands Blvd.,Monroe,Washington,98272,47.858809,-122.011786,#12,WA1
2265,24105,1980,Okanogan Alternative High School,PO Box 592,Omak,Washington,98841-0592,48.426942,-119.560672,#7,WA4
2266,13073,1981,Developmental Pre-School,PO Box 907,Mattawa,Washington,99349,46.730957,-119.778257,#15,WA4
2267,37504,1983,Lynden Academy,1986 Main St Suite A ,Lynden,Washington,98264,48.946793,-122.482573,#42,WA2
2268,17903,1986,Muckleshoot Tribal School,39015 172nd Avenue Southeast,Auburn,Washington,98092,47.251614,-122.113044,#31,WA8
2269,19404,1987,Swiftwater Learning Center,4244 BULLFROG ROAD,Cle Elum,Washington,98922,47.205716,-120.980117,#13,WA8
2270,9206,4590,Clovis Point,1855 4th St SE,East Wenatchee,Washington,98802,47.3999,-120.256286,#7,WA4
2271,29320,1992,Skagit Academy,2001 Cleveland Ave,Mount Vernon,Washington,98273,48.406401,-122.339118,#10,WA2
2272,17401,1998,Head Start,9700 8th Avenue SW,Seattle,Washington,98106,47.516473,-122.345355,#34,WA7
2273,32356,5003,School to Life,15111 E Sprague Ave,Spokane Valley,Washington,99037-8579,47.658336,-117.201167,#4,WA5
2274,31401,5004,Saratoga School,9307 271st Street NW,Stanwood,Washington,98292,48.242902,-122.359528,#10,WA2
2275,6114,4587,Columbia Valley Elementary,17500 SE Sequoia Cr,Vancouver,Washington,98683,45.612872,-122.491453,#17,WA3
2276,39208,5008,West Valley Preschool,3006 S Wiley Rd,Yakima,Washington,98903-9720,46.549484,-120.65046,#14,WA4
2277,31016,5010,Haller Middle School,600 E. First,Arlington,Washington,98223,48.191377,-122.120493,#10,WA1
2278,27344,5011,Orting Special Education,316 Washington Ave N,Orting,Washington,98360,47.100245,-122.20759,#2,WA8
2279,21926,3598,Garrett Heyns High School,P.O. Box 900,Shelton,Washington,98584,47.263255,-123.159683,#35,WA6
2280,20404,5012,Goldendale Support Service Center,820 S. SCHUSTER ST.,GOLDENDALE,Washington,98620,45.817049,-120.81738,#14,WA4
2281,34033,5014,New Market High School,7299 New Market Street SW,Tumwater,Washington,98501,46.982238,-122.914977,#22,WA10
2282,17410,5015,Cascade View Elementary School,34816 SE Ridge Street,Snoqualmie,Washington,98065,47.53249,-121.875817,#5,WA8
2283,17415,5016,Mill Creek Middle School,620 Central Ave N,Kent,Washington,98032-4511,47.385694,-122.229656,#33,WA9
2284,34002,5018,Lackamas Elementary,PO Box 476,Yelm,Washington,98597,46.882364,-122.562689,#2,WA3
2285,39007,5019,Early Childhood Center,400 West Viola,Yakima,Washington,98902,46.581222,-120.51302,#15,WA4
2286,11001,5020,Virgie Robinson Elementary,125 S. Wehe Ave,Pasco,Washington,99301,46.233264,-119.074336,#15,WA4
2287,37503,5021,Blaine Home Connections,765 H Street,Blaine,Washington,98230,48.993777,-122.742181,#42,WA2
2288,27320,4585,Bonney Lake High School,10920 199th Ave Ct E,Bonney Lake,Washington,98391,47.15937,-122.168827,#31,WA8
2289,8122,4574,Mt. Solo Middle School,5300 Mt. Solo Road,Longview,Washington,98632,46.164543,-123.019559,#19,WA3
2290,27400,5027,Harrison Prep School,9103 Lakewood Dr SW,Lakewood,Washington,98499,47.175083,-122.506673,#28,WA10
2291,17401,5028,Big Picture School,440 S 186th St,Burien,Washington,98148,47.436934,-122.327571,#33,WA7
2292,17210,5029,Sequoyah Middle School,3425 S 360th ST,Auburn,Washington,98001-9339,47.277939,-122.288401,#30,WA9
2293,5313,5030,HomeConnection,PO Box 20,Joyce,Washington,98343,48.138272,-123.729934,#24,WA6
2294,14077,5032,Taholah Elementary & Middle School,PO Box 249,Taholah,Washington,98587-0249,47.3374,-124.27877,#24,WA6
2295,27403,5033,Graham Kapowsin High School,22100 108th Ave E,Graham,Washington,98338,47.057508,-122.286772,#2,WA8
2296,15204,5034,Toddler Learning Center,PO Box 633,Oak Harbor,Washington,98277-0633,48.319858,-122.629353,#10,WA2
2297,32360,5035,HomeWorks,520 4th Street,Cheney,Washington,99004,47.489509,-117.577734,#9,WA5
2298,17408,5037,Auburn Mountainview High School,28900 124th AVE SE,Auburn,Washington,98092-3101,47.341981,-122.171873,#47,WA8
2299,31103,5040,Park Place Middle School,1408 West Main Street,Monroe,Washington,98272,47.850283,-121.988932,#12,WA1
2300,32326,5042,Medical Lake Endeavors,PO Box 128,Medical Lake ,Washington,99022-0128,47.615007,-117.703977,#6,WA5
2301,32356,5043,Central Valley Early Learning Center,15111 E Sprague Ave,Spokane Valley,Washington,99206-6944,47.658336,-117.201167,#4,WA5
2302,27416,5045,White River Special Ed Services,P. O. Box 2050,Buckley,Washington,98321,47.152347,-122.079177,#31,WA8
2303,17001,5046,Private School Services,PO BOX 34165,Seattle,Washington,98124-1165,47.610902,-122.336422,#43,WA7
2304,37505,5047,Meridian Parent Partnership Program,240 W Laurel Rd,Bellingham,Washington,98226,48.855348,-122.493034,#42,WA2
2305,17001,5048,Birth to 3 Contracts,P.O. Box 34165,Seattle,Washington,98124-1165,47.610902,-122.336422,#43,WA7
